,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet_x,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet_y,sentiment
281,1417270599840305153,1417270599840305153,2021-07-20 07:50:17 China Standard Time,2021-07-20,07:50:17,800,64733347,rachelleskinner,Rachelle Renee,,I’m guessing @attorneyjeremy1 is busy recording a new video about the recent bombshell. Or let’s just say amazing news. #xrp,en,"[{'screen_name': 'attorneyjeremy1', 'name': 'jeremy hogan', 'id': '995678645762093056'}]",[],[],16,20,550,['xrp'],[],https://twitter.com/rachelleskinner/status/1417270599840305153,False,,0,,,,,,,,[],,,,,I’m guessing @attorneyjeremy1 is busy recording a new video about the recent bombshell. Or let’s just say amazing news. #xrp,1
282,1417269923949293572,1417269923949293572,2021-07-20 07:47:36 China Standard Time,2021-07-20,07:47:36,800,167219459,mr_a1hunt,Akeem Hunt,,I just heard #xrp just got delisted from an exchange! 👀  Hold tight! The finish line is near!  💎🤲🏾,en,[],[],[],3,2,10,['xrp'],[],https://twitter.com/Mr_A1Hunt/status/1417269923949293572,False,,0,,,,,,,,[],,,,,I just heard #xrp just got delisted from an exchange! 👀  Hold tight! The finish line is near!  💎🤲🏾,0
283,1417263897816489991,1417263897816489991,2021-07-20 07:23:39 China Standard Time,2021-07-20,07:23:39,800,1349749655316418561,blackberryxrp,Mr. Intuitive - Express yoself,,"Anotha 1   A security can become a non-security over time, but wait a minute...we gotta discuss this, I ain’t given up yet. #XRP   If sell raise cash by selling oil to start an oil biz...that ain’t a security, the buyers dnt have equity, just needed cash! @digitalassetbuy  https://t.co/WvJpX8ECUa",en,"[{'screen_name': 'digitalassetbuy', 'name': 'digital asset investor researcher/wild speculator', 'id': '991345218678116353'}]",[],[],9,61,282,['xrp'],[],https://twitter.com/BlackberryXRP/status/1417263897816489991,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1417263652734918657/pu/img/Nto6-XBK2Z2bIHrb.jpg,,,,,,,[],,,,,"Anotha 1   A security can become a non-security over time, but wait a minute...we gotta discuss this, I ain’t given up yet. #XRP   If sell raise cash by selling oil to start an oil biz...that ain’t a security, the buyers dnt have equity, just needed cash! @digitalassetbuy  https://t.co/WvJpX8ECUa",1
284,1417260936910446593,1417260936910446593,2021-07-20 07:11:53 China Standard Time,2021-07-20,07:11:53,800,967644039464931330,ripplepandaxrp,🐼PandaRippleXRP🐼,,“#XRP is not a security.” - Congressman Tom Emmer,en,[],[],[],2,25,161,['xrp'],[],https://twitter.com/RipplePandaXRP/status/1417260936910446593,False,https://twitter.com/JohnEDeaton1/status/1416987622082236418,0,,,,,,,,[],,,,,“#XRP is not a security.” - Congressman Tom Emmer,-1
285,1417252854344032257,1417252854344032257,2021-07-20 06:39:46 China Standard Time,2021-07-20,06:39:46,800,802258152301285376,blebrock92,BLB,,We. Are. So. Close. I Can Feel It! #XRP,en,[],[],[],0,4,47,['xrp'],[],https://twitter.com/blebrock92/status/1417252854344032257,False,https://twitter.com/Ripple/status/1417241841125183496,0,,,,,,,,[],,,,,We. Are. So. Close. I Can Feel It! #XRP,1
286,1417238199362105344,1417238199362105344,2021-07-20 05:41:32 China Standard Time,2021-07-20,05:41:32,800,1529796991,riz_xrp,RIZ XRP,,#XRP   https://t.co/3vkxZ90Aj8,und,[],['https://www.bitrates.com/news/p/bank-of-america-offering-btc-futures-to-clients-xrp-ada-rune-jul-19'],[],0,3,8,['xrp'],[],https://twitter.com/Riz_Xrp/status/1417238199362105344,False,,0,,,,,,,,[],,,,,#XRP   https://t.co/3vkxZ90Aj8,0
287,1417225653825544193,1417225653825544193,2021-07-20 04:51:41 China Standard Time,2021-07-20,04:51:41,800,2824164782,alrawenet,Ghanem,,هبط #XRP للمنطقة المحددة وفق للشارت اليومي يتداول الان عند 0.55  https://t.co/4R3nutpOlZ,ar,[],[],['https://pbs.twimg.com/media/E6r-_JFXEAIa_tL.jpg'],7,23,38,['xrp'],[],https://twitter.com/alrawenet/status/1417225653825544193,False,https://twitter.com/alrawenet/status/1402039469683978243,1,https://pbs.twimg.com/media/E6r-_JFXEAIa_tL.jpg,,,,,,,[],,,,,هبط #XRP للمنطقة المحددة وفق للشارت اليومي يتداول الان عند 0.55  https://t.co/4R3nutpOlZ,0
288,1417222154337329154,1417222154337329154,2021-07-20 04:37:46 China Standard Time,2021-07-20,04:37:46,800,1358425349512650753,xrpbull2017,XRPBull2017,,Buy now. Thank me later :) #XRP,en,[],[],[],1,2,12,['xrp'],[],https://twitter.com/XRPBull2017/status/1417222154337329154,False,,0,,,,,,,,[],,,,,Buy now. Thank me later :) #XRP,1
289,1417218600625127428,1417218600625127428,2021-07-20 04:23:39 China Standard Time,2021-07-20,04:23:39,800,930453075457921029,ripplexrpie,JackTheRippler🤫🐻🏦,,"Retweet if you are holding #XRP til $1,000 and beyond!",en,[],[],[],113,572,2061,['xrp'],[],https://twitter.com/RippleXrpie/status/1417218600625127428,False,,0,,,,,,,,[],,,,,"Retweet if you are holding #XRP til $1,000 and beyond!",1
290,1417214327048871937,1417214327048871937,2021-07-20 04:06:40 China Standard Time,2021-07-20,04:06:40,800,1150644076565487616,flowakwa,Akwa Flow,,#XRP Daily status:  👀&lt;K&gt; Bull market support is getting closer 😎  🐻&lt;F&gt; Resistance is still pushing us down  ⌛️Time will tell  https://t.co/S6wsyslODC,en,[],[],['https://pbs.twimg.com/media/E6r05oTXsAAkWBp.jpg'],3,12,63,['xrp'],[],https://twitter.com/FlowAkwa/status/1417214327048871937,False,,1,https://pbs.twimg.com/media/E6r05oTXsAAkWBp.jpg,,,,,,,[],,,,,#XRP Daily status:  👀&lt;K&gt; Bull market support is getting closer 😎  🐻&lt;F&gt; Resistance is still pushing us down  ⌛️Time will tell  https://t.co/S6wsyslODC,1
291,1417204593851715592,1417204593851715592,2021-07-20 03:28:00 China Standard Time,2021-07-20,03:28:00,800,951914108370202624,thexrpbully,Bully,,This is all a show. #XRP,en,[],[],[],15,9,204,['xrp'],[],https://twitter.com/THEXRPBULLY/status/1417204593851715592,False,,0,,,,,,,,[],,,,,This is all a show. #XRP,0
292,1417201679854968832,1417201679854968832,2021-07-20 03:16:25 China Standard Time,2021-07-20,03:16:25,800,1011068228603441152,willywonkaxrp,🔥Bull Run Wonka🔥 XRP FLR 📈,,@BrianBrooksUS makes SEC v. @Ripple prediction regarding settlement. 🔥 🔥  HODL #XRP!! 💎🤝    https://t.co/S6i1PugX0C,en,"[{'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}]",[],[],2,3,24,['xrp'],[],https://twitter.com/WillyWonkaXRP/status/1417201679854968832,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1416914329602043905/pu/img/C8DHbGhmdMU7g86e.jpg,,,,,,,[],,,,,@BrianBrooksUS makes SEC v. @Ripple prediction regarding settlement. 🔥 🔥  HODL #XRP!! 💎🤝    https://t.co/S6i1PugX0C,0
293,1417200327342841861,1417200327342841861,2021-07-20 03:11:03 China Standard Time,2021-07-20,03:11:03,800,282516592,maximexrp,Maxime XRP🇨🇭,,#XRP News ⚠️⚠️⚠️ Deux commissaires au sain de la SEC font des déclarations sur l’incertitude réglementaires et le manque de clarté sur la cryptomonnaie. Les rangs commencent à se diviser au sain même de la SEC.. Une lettre a été adressé au Juge pour appuyé cela.,fr,[],[],[],3,5,30,['xrp'],[],https://twitter.com/maximeXRP/status/1417200327342841861,False,,0,,,,,,,,[],,,,,#XRP News ⚠️⚠️⚠️ Deux commissaires au sain de la SEC font des déclarations sur l’incertitude réglementaires et le manque de clarté sur la cryptomonnaie. Les rangs commencent à se diviser au sain même de la SEC.. Une lettre a été adressé au Juge pour appuyé cela.,10
294,1417198419194654724,1417198419194654724,2021-07-20 03:03:28 China Standard Time,2021-07-20,03:03:28,800,1011068228603441152,willywonkaxrp,🔥Bull Run Wonka🔥 XRP FLR 📈,,It’s almost time...   Tick Tock ⏰   HODL the ODL 👉 #XRP!! 📈  $Fil er UP ⬆️     https://t.co/FgYW9evAEm,en,[],[],[],6,5,45,['xrp'],['fil'],https://twitter.com/WillyWonkaXRP/status/1417198419194654724,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1377632672227471362/pu/img/E3AHc1Yuz2ExFyPY.jpg,,,,,,,[],,,,,It’s almost time...   Tick Tock ⏰   HODL the ODL 👉 #XRP!! 📈  $Fil er UP ⬆️     https://t.co/FgYW9evAEm,1
295,1417196343311814671,1417196343311814671,2021-07-20 02:55:13 China Standard Time,2021-07-20,02:55:13,800,1359669474769530882,universetwenty,XRP CAPTAIN 590,,Got This From @tradersclub From CAD.  To All Citizen Of Canada. You Will Not Get The @FlareNetworks Airdrop. Support Chat Of @binance Saya No Airdrop For Canada.   @cz_binance You Need To Verify This Issue. If Not That This Could Be A Big Scam In Crypto Space Form My View. #XRP  https://t.co/bnQnLR2zyx,en,"[{'screen_name': 'tradersclub', 'name': 'traders club.', 'id': '22348856'}, {'screen_name': 'flarenetworks', 'name': 'flare', 'id': '1098955584907431936'}, {'screen_name': 'binance', 'name': 'binance', 'id': '877807935493033984'}, {'screen_name': 'cz_binance', 'name': 'cz 🔶 binance', 'id': '902926941413453824'}]",[],['https://pbs.twimg.com/media/E6rkj-bVUAYFxpN.jpg'],37,17,80,['xrp'],[],https://twitter.com/UniverseTwenty/status/1417196343311814671,False,,1,https://pbs.twimg.com/media/E6rkj-bVUAYFxpN.jpg,,,,,,,[],,,,,Got This From @tradersclub From CAD.  To All Citizen Of Canada. You Will Not Get The @FlareNetworks Airdrop. Support Chat Of @binance Saya No Airdrop For Canada.   @cz_binance You Need To Verify This Issue. If Not That This Could Be A Big Scam In Crypto Space Form My View. #XRP  https://t.co/bnQnLR2zyx,-1
296,1417191768928493569,1417191768928493569,2021-07-20 02:37:02 China Standard Time,2021-07-20,02:37:02,800,1011068228603441152,willywonkaxrp,🔥Bull Run Wonka🔥 XRP FLR 📈,,Let’s go! #XRP 📈,en,[],[],[],0,2,26,['xrp'],[],https://twitter.com/WillyWonkaXRP/status/1417191768928493569,False,https://twitter.com/HesterPeirce/status/1416056659932237825,0,,,,,,,,[],,,,,Let’s go! #XRP 📈,0
297,1417190901886111748,1417190901886111748,2021-07-20 02:33:35 China Standard Time,2021-07-20,02:33:35,800,1156074409767178240,xrp_archives,XRP Archive,,I still believe #XRP will hit $15 this year🚀🚀🚀  Always think positive  $XRP,en,[],[],[],2,11,74,['xrp'],['xrp'],https://twitter.com/XRP_Archives/status/1417190901886111748,False,,0,,,,,,,,[],,,,,I still believe #XRP will hit $15 this year🚀🚀🚀  Always think positive  $XRP,1
298,1417190415992868866,1417190415992868866,2021-07-20 02:31:39 China Standard Time,2021-07-20,02:31:39,800,1079853966681346048,johnedeaton1,John E Deaton,,"If 2 Commissioners admit that in 2021 there is considerable confusion in the market when a digital asset constitutes a security, how will the SEC prove that @bgarlinghouse, @chrislarsensf and @Ripple “knew” or were “reckless” in not knowing that #XRP was one in 2013?   It won’t.",en,"[{'screen_name': 'bgarlinghouse', 'name': 'brad garlinghouse', 'id': '28582680'}, {'screen_name': 'chrislarsensf', 'name': 'chris larsen', 'id': '23137860'}, {'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}]",[],[],68,329,1367,['xrp'],[],https://twitter.com/JohnEDeaton1/status/1417190415992868866,False,https://twitter.com/cryptolawus/status/1417176051546042374,0,,,,,,,,[],,,,,"If 2 Commissioners admit that in 2021 there is considerable confusion in the market when a digital asset constitutes a security, how will the SEC prove that @bgarlinghouse, @chrislarsensf and @Ripple “knew” or were “reckless” in not knowing that #XRP was one in 2013?   It won’t.",1
299,1417189203197235202,1417189203197235202,2021-07-20 02:26:50 China Standard Time,2021-07-20,02:26:50,800,1011068228603441152,willywonkaxrp,🔥Bull Run Wonka🔥 XRP FLR 📈,,This is HUGE!!   Get ready for a MAJOR BULL run...   HODL #XRP!! 💎🤝  Wonka Knows!! 📈📈📈,en,[],[],[],3,20,81,['xrp'],[],https://twitter.com/WillyWonkaXRP/status/1417189203197235202,False,https://twitter.com/FilanLaw/status/1417156125527511042,0,,,,,,,,[],,,,,This is HUGE!!   Get ready for a MAJOR BULL run...   HODL #XRP!! 💎🤝  Wonka Knows!! 📈📈📈,1
300,1417188561653223424,1417188561653223424,2021-07-20 02:24:17 China Standard Time,2021-07-20,02:24:17,800,119390045,gthegreyfox,G. The Grey. Fox.,,#XRP EYES ON👀🔥,en,[],[],[],1,3,9,['xrp'],[],https://twitter.com/GThegreyfox/status/1417188561653223424,False,https://twitter.com/rabb1t_0_f7en/status/1417169719044579329,0,,,,,,,,[],,,,,#XRP EYES ON👀🔥,0
301,1417183244487839750,1417183244487839750,2021-07-20 02:03:10 China Standard Time,2021-07-20,02:03:10,800,953651301912494082,minuswells,♻️ Minus Wells ♻️,,A storm is coming…. #XRP  https://t.co/azsS9tUQen,en,[],[],['https://pbs.twimg.com/media/E6rYpijVIAAzOfE.jpg'],4,2,23,['xrp'],[],https://twitter.com/MinusWells/status/1417183244487839750,False,,1,https://pbs.twimg.com/media/E6rYpijVIAAzOfE.jpg,,,,,,,[],,,,,A storm is coming…. #XRP  https://t.co/azsS9tUQen,0
302,1417177511344033809,1417177511344033809,2021-07-20 01:40:23 China Standard Time,2021-07-20,01:40:23,800,1390690745049223171,xrpdingus,XRPDINGUS,,Woweeeee!! Thank you @attorneyjeremy1 you just made my day!!! I'm gonna buy some more #xrp securities  https://t.co/o2zWU5QXzz,en,"[{'screen_name': 'attorneyjeremy1', 'name': 'jeremy hogan', 'id': '995678645762093056'}]",[],['https://pbs.twimg.com/media/E6rTb34VUAg9obr.jpg'],2,2,37,['xrp'],[],https://twitter.com/XRPDINGUS/status/1417177511344033809,False,,1,https://pbs.twimg.com/media/E6rTb34VUAg9obr.jpg,,,,,,,[],,,,,Woweeeee!! Thank you @attorneyjeremy1 you just made my day!!! I'm gonna buy some more #xrp securities  https://t.co/o2zWU5QXzz,1
303,1417173967392022540,1417173967392022540,2021-07-20 01:26:18 China Standard Time,2021-07-20,01:26:18,800,1407377527195136003,0xnakamoto,Satoshi Nakamoto,,I am already multi-billionaire in Venezuelan Terms by holding 0.1 of #XRP,en,[],[],[],4,4,9,['xrp'],[],https://twitter.com/0xNakamoto/status/1417173967392022540,False,https://twitter.com/luhosenpai/status/1417139537600516100,0,,,,,,,,[],,,,,I am already multi-billionaire in Venezuelan Terms by holding 0.1 of #XRP,0
304,1417173777733984267,1417173777733984267,2021-07-20 01:25:33 China Standard Time,2021-07-20,01:25:33,800,802258152301285376,blebrock92,BLB,,"Yes, yes, and yes! 🤪 #XRP",en,[],[],[],1,8,40,['xrp'],[],https://twitter.com/blebrock92/status/1417173777733984267,False,https://twitter.com/CarolynLoughty/status/1417166685887401986,0,,,,,,,,[],,,,,"Yes, yes, and yes! 🤪 #XRP",1
305,1417172800280928263,1417172798338916356,2021-07-20 01:21:40 China Standard Time,2021-07-20,01:21:40,800,1364275650513747974,cryptolawus,CryptoLaw,,"(2/3) The letter states that it couldn't have been so obvious to Garlinghouse &amp; Larsen years ago that #XRP is a security when 2 commissioners publicly admit today the @SECGov's ""decided lack of clarity"" on tokens is so bad that...",en,"[{'screen_name': 'secgov', 'name': 'sec', 'id': '18481050'}]",[],[],1,32,232,['xrp'],[],https://twitter.com/CryptoLawUS/status/1417172800280928263,False,,0,,,,,,,,[],,,,,"(2/3) The letter states that it couldn't have been so obvious to Garlinghouse &amp; Larsen years ago that #XRP is a security when 2 commissioners publicly admit today the @SECGov's ""decided lack of clarity"" on tokens is so bad that...",0
306,1417170739313139721,1417170739313139721,2021-07-20 01:13:28 China Standard Time,2021-07-20,01:13:28,800,1192317375057682432,pbuzzxr,Shane Ellis,,"With the US Dollar strength/status at stake, the @Ripple #XRP &amp; @SECGov fake case wont be settled by a judge. Ripple has been working with government since 2014. This is going to be concluded by congress. This is the US Dollar we're talking about, the only thing keeping USA alive  https://t.co/SKpJwIGzWN",en,"[{'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}, {'screen_name': 'secgov', 'name': 'sec', 'id': '18481050'}]",[],['https://pbs.twimg.com/tweet_video_thumb/E6rNRBDX0AYslsz.jpg'],0,2,16,['xrp'],[],https://twitter.com/PbuzzXr/status/1417170739313139721,False,,1,https://pbs.twimg.com/tweet_video_thumb/E6rNRBDX0AYslsz.jpg,,,,,,,[],,,,,"With the US Dollar strength/status at stake, the @Ripple #XRP &amp; @SECGov fake case wont be settled by a judge. Ripple has been working with government since 2014. This is going to be concluded by congress. This is the US Dollar we're talking about, the only thing keeping USA alive  https://t.co/SKpJwIGzWN",0
307,1417169107313692679,1417169107313692679,2021-07-20 01:06:59 China Standard Time,2021-07-20,01:06:59,800,1192317375057682432,pbuzzxr,Shane Ellis,,Unfortunately the judge is not interested in facts or logic. She is involved in directing the staged shit show between @Ripple and @SECGov to buy time for Congress passing laws later this year. Ripple and #XRP will have to wait,en,"[{'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}, {'screen_name': 'secgov', 'name': 'sec', 'id': '18481050'}]",[],[],2,3,26,['xrp'],[],https://twitter.com/PbuzzXr/status/1417169107313692679,False,https://twitter.com/attorneyjeremy1/status/1417166806289166336,0,,,,,,,,[],,,,,Unfortunately the judge is not interested in facts or logic. She is involved in directing the staged shit show between @Ripple and @SECGov to buy time for Congress passing laws later this year. Ripple and #XRP will have to wait,-1
308,1417168066559971329,1417168066559971329,2021-07-20 01:02:51 China Standard Time,2021-07-20,01:02:51,800,802258152301285376,blebrock92,BLB,,#XRP  https://t.co/mSyM4GgMN8,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/E6rK14hVIBIMOSU.jpg'],0,3,14,['xrp'],[],https://twitter.com/blebrock92/status/1417168066559971329,False,https://twitter.com/attorneyjeremy1/status/1417166806289166336,1,https://pbs.twimg.com/tweet_video_thumb/E6rK14hVIBIMOSU.jpg,,,,,,,[],,,,,#XRP  https://t.co/mSyM4GgMN8,0
309,1417164074627092484,1417164074627092484,2021-07-20 00:46:59 China Standard Time,2021-07-20,00:46:59,800,1340704471656095748,sirrobartii1,🧂🇨🇭Robert Art🇨🇭🧂,,"We’ll see where the exact top will be for #XRP, fren. I don’t think I’ll call the exact top. Last time I called it at $3 and it nearly struck $4. Main thing is to buy close to the bottom and sell near the top and not FOMO even if it does another 100% from say $13.❤️💚",en,[],[],[],2,2,32,['xrp'],[],https://twitter.com/SirRobArtII1/status/1417164074627092484,False,https://twitter.com/Pharaoh4life/status/1417163495016181762,0,,,,,,,,[],,,,,"We’ll see where the exact top will be for #XRP, fren. I don’t think I’ll call the exact top. Last time I called it at $3 and it nearly struck $4. Main thing is to buy close to the bottom and sell near the top and not FOMO even if it does another 100% from say $13.❤️💚",0
310,1417162794441580545,1417162794441580545,2021-07-20 00:41:54 China Standard Time,2021-07-20,00:41:54,800,1340704471656095748,sirrobartii1,🧂🇨🇭Robert Art🇨🇭🧂,,"When #XRP hits $7-$13 and I turn bearish and start predicting insanely low prices, please don’t hate me, my frens. Legit just trynna make us all money. Plus, we’re frens, right? And that means something.😀🙏💚",en,[],[],[],35,22,472,['xrp'],[],https://twitter.com/SirRobArtII1/status/1417162794441580545,False,,0,,,,,,,,[],,,,,"When #XRP hits $7-$13 and I turn bearish and start predicting insanely low prices, please don’t hate me, my frens. Legit just trynna make us all money. Plus, we’re frens, right? And that means something.😀🙏💚",-1
311,1417159664949764100,1417159664949764100,2021-07-20 00:29:28 China Standard Time,2021-07-20,00:29:28,800,39090194,xrpnews_,XRP Researcher | XRP Investor | XRP BULL,,Notice how Chris and Brad filed motion to dismiss their cases but not Ripples.....you are probably asking why!?  Bc they want clarity for #xrp  Corrupt SEC this will not end in a good way for you,en,[],[],[],8,20,164,['xrp'],[],https://twitter.com/XRPNews_/status/1417159664949764100,False,,0,,,,,,,,[],,,,,Notice how Chris and Brad filed motion to dismiss their cases but not Ripples.....you are probably asking why!?  Bc they want clarity for #xrp  Corrupt SEC this will not end in a good way for you,-1
312,1417154670569705476,1417154670569705476,2021-07-20 00:09:37 China Standard Time,2021-07-20,00:09:37,800,1187565569672929280,xrpchiz,XRP CHIZ,,BULLISH BULLISH BULLISH BULLISH BULLISH BULLISH BULLISH BULLISH BULLISH ON $XRP  EVEN THE PEOPLE WHO HATED #XRP CAN NOT RESIST!,en,[],[],[],31,73,688,['xrp'],['xrp'],https://twitter.com/xrpchiz/status/1417154670569705476,False,,0,,,,,,,,[],,,,,BULLISH BULLISH BULLISH BULLISH BULLISH BULLISH BULLISH BULLISH BULLISH ON $XRP  EVEN THE PEOPLE WHO HATED #XRP CAN NOT RESIST!,1
313,1417153731163049986,1417153731163049986,2021-07-20 00:05:53 China Standard Time,2021-07-20,00:05:53,800,1340704471656095748,sirrobartii1,🧂🇨🇭Robert Art🇨🇭🧂,,"I don’t believe I’ve stolen money from anyone, nor have I ever scammed anyone. I’m bullish on #XRP. But frens getting upset is a good market indicator. I legit forgive you. You’ll come around when we pump hard. Just take profits when we do fren.",en,[],[],[],4,2,44,['xrp'],[],https://twitter.com/SirRobArtII1/status/1417153731163049986,False,https://twitter.com/RbnovaD/status/1417152699020238856,0,,,,,,,,[],,,,,"I don’t believe I’ve stolen money from anyone, nor have I ever scammed anyone. I’m bullish on #XRP. But frens getting upset is a good market indicator. I legit forgive you. You’ll come around when we pump hard. Just take profits when we do fren.",1
314,1417153222720987138,1417153222720987138,2021-07-20 00:03:52 China Standard Time,2021-07-20,00:03:52,800,56275207,thesecret12,XRP LOGIC,,i am felling bullish #xrp  https://t.co/qMkk6ierip,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E6q9V0sVoAAggFj.jpg'],0,3,15,['xrp'],[],https://twitter.com/thesecret12/status/1417153222720987138,False,,1,https://pbs.twimg.com/tweet_video_thumb/E6q9V0sVoAAggFj.jpg,,,,,,,[],,,,,i am felling bullish #xrp  https://t.co/qMkk6ierip,1
315,1417151285955108867,1417151285955108867,2021-07-19 23:56:10 China Standard Time,2021-07-19,23:56:10,800,1340704471656095748,sirrobartii1,🧂🇨🇭Robert Art🇨🇭🧂,,It took nearly 3 years for my $0.15 #XRP target to buy a good amount. I’m patient. I’ll get that $7-$13. It won’t take 3 years.😂💚,en,[],[],[],17,16,252,['xrp'],[],https://twitter.com/SirRobArtII1/status/1417151285955108867,False,,0,,,,,,,,[],,,,,It took nearly 3 years for my $0.15 #XRP target to buy a good amount. I’m patient. I’ll get that $7-$13. It won’t take 3 years.😂💚,1
316,1417151113963479050,1417151113963479050,2021-07-19 23:55:29 China Standard Time,2021-07-19,23:55:29,800,39090194,xrpnews_,XRP Researcher | XRP Investor | XRP BULL,,#XRP is at a crucial price point  Pay attentions to which way we break,en,[],[],[],22,12,247,['xrp'],[],https://twitter.com/XRPNews_/status/1417151113963479050,False,,0,,,,,,,,[],,,,,#XRP is at a crucial price point  Pay attentions to which way we break,0
317,1417146810959814666,1417146810959814666,2021-07-19 23:38:23 China Standard Time,2021-07-19,23:38:23,800,1340704471656095748,sirrobartii1,🧂🇨🇭Robert Art🇨🇭🧂,,"If I get an entry for #XRP in the $0.20s, I will unleash so much money on it. Well, what’s a lot for me, anyway.😋💚👑",en,[],[],[],60,27,556,['xrp'],[],https://twitter.com/SirRobArtII1/status/1417146810959814666,False,,0,,,,,,,,[],,,,,"If I get an entry for #XRP in the $0.20s, I will unleash so much money on it. Well, what’s a lot for me, anyway.😋💚👑",0
318,1417146571062448128,1417146571062448128,2021-07-19 23:37:26 China Standard Time,2021-07-19,23:37:26,800,1529796991,riz_xrp,RIZ XRP,,Great old news also golden! #XRP  https://t.co/qHQtflhEF7,en,[],[],['https://pbs.twimg.com/media/E6q3SwJXIAUF-Ya.jpg'],0,2,11,['xrp'],[],https://twitter.com/Riz_Xrp/status/1417146571062448128,False,https://twitter.com/Oversee56756748/status/1417145698638729218,1,https://pbs.twimg.com/media/E6q3SwJXIAUF-Ya.jpg,,,,,,,[],,,,,Great old news also golden! #XRP  https://t.co/qHQtflhEF7,1
319,1417144579262976004,1417144579262976004,2021-07-19 23:29:31 China Standard Time,2021-07-19,23:29:31,800,1335108994394820608,lets_trend_xrp,XRP Trends,,"🚀#XRP🚀  One day I will be traveling the world more than I am now, helping the needy, helping animals, with no other cares in the world.  I wish everyone financial freedom especially the future millionaires!  ❤️🙏🏽💰 All the money! _______ Follow for follow. @Ripple @elonmusk",en,"[{'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],29,26,386,['xrp'],[],https://twitter.com/Lets_trend_XRP/status/1417144579262976004,False,,0,,,,,,,,[],,,,,"🚀#XRP🚀  One day I will be traveling the world more than I am now, helping the needy, helping animals, with no other cares in the world.  I wish everyone financial freedom especially the future millionaires!  ❤️🙏🏽💰 All the money! _______ Follow for follow. @Ripple @elonmusk",0
320,1417141236411125766,1417141236411125766,2021-07-19 23:16:14 China Standard Time,2021-07-19,23:16:14,800,1364275650513747974,cryptolawus,CryptoLaw,,"Analyst @CharlesSauer of @MarketInstitute takes a sledgehammer to the @SECGov for the @Ripple case, the agency's treatment of #XRP and conflicts of interest among officials who were in charge. Watch it here 👇  https://t.co/IKM2WXdhl2",en,"[{'screen_name': 'charlessauer', 'name': 'charles sauer', 'id': '3066997636'}, {'screen_name': 'marketinstitute', 'name': 'the market institute', 'id': '99895304'}, {'screen_name': 'secgov', 'name': 'sec', 'id': '18481050'}, {'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}]",['https://youtu.be/FfsbxqPCWFA'],[],6,80,246,['xrp'],[],https://twitter.com/CryptoLawUS/status/1417141236411125766,False,,0,,,,,,,,[],,,,,"Analyst @CharlesSauer of @MarketInstitute takes a sledgehammer to the @SECGov for the @Ripple case, the agency's treatment of #XRP and conflicts of interest among officials who were in charge. Watch it here 👇  https://t.co/IKM2WXdhl2",-1
321,1417127807738470401,1417127807738470401,2021-07-19 22:22:52 China Standard Time,2021-07-19,22:22:52,800,1359669474769530882,universetwenty,XRP CAPTAIN 590,,Final Telephone (M) Pattern Before Market Crash. #xrp Phoenix Wakeup Market Need's You. 🔴🔴  https://t.co/whqOII2GVX,en,[],[],['https://pbs.twimg.com/media/E6qmOueVEAQo2Ef.jpg'],6,6,38,['xrp'],[],https://twitter.com/UniverseTwenty/status/1417127807738470401,False,,1,https://pbs.twimg.com/media/E6qmOueVEAQo2Ef.jpg,,,,,,,[],,,,,Final Telephone (M) Pattern Before Market Crash. #xrp Phoenix Wakeup Market Need's You. 🔴🔴  https://t.co/whqOII2GVX,-1
322,1417121348900442114,1417094498593673216,2021-07-19 21:57:13 China Standard Time,2021-07-19,21:57:13,800,1071116798638997504,maxxrpbtc,🔥🔥🔥🐺GERI & FREKI🐺🔥🔥🔥,,@MrUseCase1 I see what you did there. And it was right on point.   In summary clearly the sec has provided guidance on eth or they simply let it go.  Well that says it’s time to let #xrp $xrp go. Settle. Move on it’s not going away government dummies :),en,[],[],[],0,2,5,['xrp'],['xrp'],https://twitter.com/maxxrpbtc/status/1417121348900442114,False,,0,,,,,,,,"[{'screen_name': 'MrUseCase1', 'name': 'MrUseCase', 'id': '1131600862118338561'}]",,,,,@MrUseCase1 I see what you did there. And it was right on point.   In summary clearly the sec has provided guidance on eth or they simply let it go.  Well that says it’s time to let #xrp $xrp go. Settle. Move on it’s not going away government dummies :),1
