,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,sentiment
466,1.49731E+18,1.49731E+18,2022-02-25 20:25:50 GMT Standard Time,25/2/2022,20:25:50,0,1.31388E+18,anferz_lkt,HODL! 🔺,,en,[],[],[],0,0,3,['avax'],[],https://twitter.com/Anferz_LKT/status/1497306867567001600,FALSE,,0,,,,,,,,"[{'screen_name': 'TraderKoz', 'name': 'TraderKøz', 'id': '1019660554472837120'}]",,,,,@TraderKoz #AVAX will break its previous ATH,0
469,1.49731E+18,1.49728E+18,2022-02-25 20:25:26 GMT Standard Time,25/2/2022,20:25:26,0,1.1752E+18,hodler_master,Hodler Master🤚🏻🔺,,en,[],[],[],0,0,3,['avax'],[],https://twitter.com/hodler_master/status/1497306768136888320,FALSE,,0,,,,,,,,"[{'screen_name': 'seymirel', 'name': 'Seyra Demirel #SavaşaHayır', 'id': '1432317702660632578'}]",,,,,"@seymirel Based, #AVAX at this price is a great opportunity",1
470,1.49731E+18,1.49728E+18,2022-02-25 20:25:26 GMT Standard Time,25/2/2022,20:25:26,0,1.42618E+18,cryptojunkv1,"Junk (🧠,⛈)🔺",,en,"[{'screen_name': 'thespotnft', 'name': 'the spot (🧠,⛈)🔺| minting', 'id': '1467029438067970048'}]",[],[],2,0,17,['avax'],[],https://twitter.com/cryptojunkv1/status/1497306765775441922,FALSE,,0,,,,,,,,"[{'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}]",,,,,@Coinbase_NFT #avax @TheSpotnft  Avalanche is the future,0
473,1.49731E+18,1.4973E+18,2022-02-25 20:24:01 GMT Standard Time,25/2/2022,20:24:01,0,1.31383E+18,rahman76580802,Rahman,,und,[],[],[],0,0,0,['avax'],[],https://twitter.com/Rahman76580802/status/1497306412225024002,FALSE,,0,,,,,,,,"[{'screen_name': 'CihanYedek', 'name': 'BOBNFTDESIGN', 'id': '1333370898540277761'}]",,,,,@CihanYedek #AVAX,0
475,1.49731E+18,1.49731E+18,2022-02-25 20:23:45 GMT Standard Time,25/2/2022,20:23:45,0,9.49042E+17,robbert91563631,Rob,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/Robbert91563631/status/1497306344747057153,FALSE,,0,,,,,,,,"[{'screen_name': 'TraderKoz', 'name': 'TraderKøz', 'id': '1019660554472837120'}]",,,,,@TraderKoz 2028 June #avax,0
478,1.49731E+18,1.49715E+18,2022-02-25 20:23:01 GMT Standard Time,25/2/2022,20:23:01,0,1.35647E+18,bizzboia,Bizz🔺,,en,[],[],[],0,0,1,['avax'],"['luna', 'dot']",https://twitter.com/BizzBoia/status/1497306159409250305,FALSE,,0,,,,,,,,"[{'screen_name': 'TheMoonCarl', 'name': 'The Moon', 'id': '978732571738755072'}]",,,,,@TheMoonCarl Let's hope so. Yes. Alt will go to the moon #AVAX Mainly Then some other gems like $LUNA or $DOT,1
482,1.49731E+18,1.49731E+18,2022-02-25 20:21:33 GMT Standard Time,25/2/2022,20:21:33,0,1.31753E+18,avaxbot9000,AVAX Bot 9000 🤖🔺,,en,[],[],[],1,6,27,['avax'],[],https://twitter.com/AVAXBot9000/status/1497305791338094596,FALSE,https://twitter.com/seymirel/status/1497275142979739648,0,,,,,,,,[],,,,,Seems like we #AVAX Avangers have a new influencer around town. 👀,0
483,1.49731E+18,1.49731E+18,2022-02-25 20:21:18 GMT Standard Time,25/2/2022,20:21:18,0,1.37807E+18,prince_magus,Magus🔺,,en,"[{'screen_name': 'chikn_nft', 'name': 'chikn 🔺 // $egg //', 'id': '1457879822261047298'}]",[],['https://pbs.twimg.com/media/FMd_n3-XEAEeE_D.jpg'],3,12,37,['avax'],['egg'],https://twitter.com/Prince_Magus/status/1497305726653501447,FALSE,,1,https://pbs.twimg.com/media/FMd_n3-XEAEeE_D.jpg,,,,,,,[],,,,,No #AVAX fud allowed No @chikn_nft $EGG fud allowed Unless you want to make some good old clown acting  https://t.co/DV91tbOqJI,-1
495,1.4973E+18,1.49692E+18,2022-02-25 20:16:14 GMT Standard Time,25/2/2022,20:16:14,0,1.36612E+18,afar_134,Afar🔺,,en,[],[],[],1,0,0,['avax'],[],https://twitter.com/Afar_134/status/1497304452025524227,FALSE,,0,,,,,,,,"[{'screen_name': 'Route2FI', 'name': 'Route 2 FI', 'id': '1084397942319054850'}]",,,,,@Route2FI Holding #AVAX. That's the smartest play rn.,1
500,1.4973E+18,1.4973E+18,2022-02-25 20:13:52 GMT Standard Time,25/2/2022,20:13:52,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMd966nXwAMpXGo.png'],0,0,0,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497303854307753996,FALSE,,1,https://pbs.twimg.com/media/FMd966nXwAMpXGo.png,,,,,,,[],,,,,Pizza Chef #224 SOLD for 4.69 #AVAX  https://t.co/bbegCPCmzz,0
504,1.4973E+18,1.49728E+18,2022-02-25 20:11:45 GMT Standard Time,25/2/2022,20:11:45,0,1.43839E+18,ehlenvesehlen9,Çelikelim,,tr,[],[],[],0,0,1,['avax'],[],https://twitter.com/Ehlenvesehlen9/status/1497303322960838658,FALSE,,0,,,,,,,,"[{'screen_name': 'kursadbucak', 'name': 'Kürşad BUCAK 🇹🇷 BİST&VİOP&CRYPTO Trader&Analyst', 'id': '108725024'}]",,,,,@kursadbucak #AVAX olmadan sepet mi olur,10
508,1.4973E+18,1.49726E+18,2022-02-25 20:09:39 GMT Standard Time,25/2/2022,20:09:39,0,1.36612E+18,afar_134,Afar🔺,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/Afar_134/status/1497302795854221315,FALSE,,0,,,,,,,,"[{'screen_name': 'CederNets', 'name': 'CederNet 🌄🔺', 'id': '1362122588403679232'}]",,,,,"@CederNets I was waiting for this for a long time, they finally added the #AVAX logo and that's cool",0
511,1.4973E+18,1.4973E+18,2022-02-25 20:08:18 GMT Standard Time,25/2/2022,20:08:18,0,1.48616E+18,warriors_sales,AVAXWARRIORS SALES BOT 🔺,,en,"[{'screen_name': 'avaxwarriors', 'name': 'avaxwarriors🔺', 'id': '1457269233491062788'}]","['https://snowtrace.io/tx/0xdda1ff41f9d65d20a70c24b4eed261dceb65e1c15d753e154309d6b52e6c93ff', 'https://avaxwarriors.io/collections/avax-warriors/2624']",['https://pbs.twimg.com/media/FMd8pmTXEAI5gJe.png'],0,1,5,['avax'],[],https://twitter.com/WARRIORS_sales/status/1497302456551813122,FALSE,,1,https://pbs.twimg.com/media/FMd8pmTXEAI5gJe.png,,,,,,,[],,,,,Yamaguchi (Citizen) sold for 1.44 #AVAX!  @AVAXWARRIORS  https://t.co/TRW5hVyTp2  https://t.co/tfL3SZofO7  https://t.co/WZLesYqbpd,0
512,1.4973E+18,1.4973E+18,2022-02-25 20:08:02 GMT Standard Time,25/2/2022,20:08:02,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMd8lgxXMAMYqfC.png'],0,0,0,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497302386750148617,FALSE,,1,https://pbs.twimg.com/media/FMd8lgxXMAMYqfC.png,,,,,,,[],,,,,Pizza Chef #10074 SOLD for 4.64 #AVAX  https://t.co/jSH1d3FKhG,0
513,1.4973E+18,1.4973E+18,2022-02-25 20:07:50 GMT Standard Time,25/2/2022,20:07:50,0,1.48616E+18,warriors_sales,AVAXWARRIORS SALES BOT 🔺,,en,"[{'screen_name': 'avaxwarriors', 'name': 'avaxwarriors🔺', 'id': '1457269233491062788'}]","['https://snowtrace.io/tx/0xf3e43e547e4533bcd0e03cbe60a1b08059b61870bd80fcc247a644017aadbea4', 'https://avaxwarriors.io/collections/avax-warriors/7801']",['https://pbs.twimg.com/media/FMd8iwiXwAIRrzF.png'],0,1,4,['avax'],[],https://twitter.com/WARRIORS_sales/status/1497302339266531334,FALSE,,1,https://pbs.twimg.com/media/FMd8iwiXwAIRrzF.png,,,,,,,[],,,,,Ayde (Snow) sold for 1.40 #AVAX!  @AVAXWARRIORS  https://t.co/biuqN6WaKZ  https://t.co/pdRlCKhNwZ  https://t.co/C2GVJz4HdP,0
517,1.4973E+18,1.4973E+18,2022-02-25 20:06:42 GMT Standard Time,25/2/2022,20:06:42,0,1.49506E+18,avasharksalebot,AvaSharks Sale Bot,,en,[],[],['https://pbs.twimg.com/media/FMd8SEoWQBM2KlI.jpg'],0,0,0,['avax'],[],https://twitter.com/AvasharkSaleBot/status/1497302053093261321,FALSE,,1,https://pbs.twimg.com/media/FMd8SEoWQBM2KlI.jpg,,,,,,,[],,,,,AvaShark #2375 SOLD for 1.0 #AVAX  https://t.co/HoQKriGnOy,0
518,1.4973E+18,1.4973E+18,2022-02-25 20:06:37 GMT Standard Time,25/2/2022,20:06:37,0,1.48616E+18,warriors_sales,AVAXWARRIORS SALES BOT 🔺,,en,"[{'screen_name': 'avaxwarriors', 'name': 'avaxwarriors🔺', 'id': '1457269233491062788'}]","['https://snowtrace.io/tx/0x366dad194aa88cc5174109cb0c99cd73d7d253fa6b86caf57db99897a7822453', 'https://avaxwarriors.io/collections/avax-warriors/5030']",['https://pbs.twimg.com/media/FMd8QxTX0Akt-sq.png'],0,1,6,['avax'],[],https://twitter.com/WARRIORS_sales/status/1497302029764550656,FALSE,,1,https://pbs.twimg.com/media/FMd8QxTX0Akt-sq.png,,,,,,,[],,,,,Playful (Snow) sold for 2.00 #AVAX!  @AVAXWARRIORS  https://t.co/5ToTsSQc6g  https://t.co/97ml4JAjpd  https://t.co/sfqQSEY3Q6,0
523,1.4973E+18,1.49728E+18,2022-02-25 20:03:14 GMT Standard Time,25/2/2022,20:03:14,0,1.456E+18,halhart_,H. 🔺,,und,[],[],[],0,0,0,['avax'],[],https://twitter.com/halhart_/status/1497301178526449669,FALSE,,0,,,,,,,,"[{'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}]",,,,,@Coinbase_NFT #AVAX,0
534,1.4973E+18,1.4973E+18,2022-02-25 20:00:10 GMT Standard Time,25/2/2022,20:00:10,0,1.49E+18,creaminessa,Emmanuel🔺,,en,[],[],[],0,0,0,['avax'],[],https://twitter.com/CreaminessA/status/1497300406556413952,FALSE,,0,,,,,,,,[],,,,,"Buying more #AVAX forget real war, we are in crypto war.",1
540,1.4973E+18,1.4973E+18,2022-02-25 19:56:48 GMT Standard Time,25/2/2022,19:56:48,0,9.45294E+17,cryptosbeginner,Cryptos Beginner,,en,[],['https://dailyhodl.com/2022/02/24/several-ethereum-rivals-and-one-gaming-altcoin-are-the-top-digital-assets-to-watch-in-march-altcoin-daily/'],[],0,0,0,['avax'],[],https://twitter.com/cryptosbeginner/status/1497299559466168320,FALSE,,0,,,,,,,,[],,,,,"Several Ethereum Rivals and One Gaming Altcoin Are the Top Digital Assets To Watch in March: Altcoin Daily | One popular crypto analyst is naming his top five altcoins, including t #avax   https://t.co/UwlK7c1RuE",1
541,1.4973E+18,1.49729E+18,2022-02-25 19:56:37 GMT Standard Time,25/2/2022,19:56:37,0,1.39976E+18,cryptoforrest1,𝐅𝐨𝐫𝐫𝐞𝐬𝐭,,en,[],[],[],0,0,0,['avax'],[],https://twitter.com/CryptoForrest1/status/1497299512905326594,FALSE,,0,,,,,,,,"[{'screen_name': 'CryptoGemsCom', 'name': 'Crypto Gems 💎💎💎', 'id': '352619090'}]",,,,,"@CryptoGemsCom I'm totally ready for it, currently holding #AVAX for that moment. The profit I will have will be extremely good.",1
546,1.4973E+18,1.49727E+18,2022-02-25 19:54:53 GMT Standard Time,25/2/2022,19:54:53,0,1.49E+18,creaminessa,Emmanuel🔺,,en,"[{'screen_name': 'mrbankstips', 'name': 'mrbanks🔺🦀💰', 'id': '1921427474'}]",[],[],0,0,0,['avax'],[],https://twitter.com/CreaminessA/status/1497299078098690048,FALSE,,0,,,,,,,,"[{'screen_name': 'Damilolaxoxo2', 'name': 'Dammy', 'id': '1201420502474121216'}, {'screen_name': 'Mrbankstips', 'name': 'MrBanks🔺🦀💰', 'id': '1921427474'}]",,,,,"@Damilolaxoxo2 @Mrbankstips Avalanche has several Dex's, so u choose which one you want to farm on.... Get some #Avax the platform is user friendly but if you need more clarification go on YouTube to know the process..... @Mrbankstips would say ""DYOR""👻",0
547,1.4973E+18,1.4973E+18,2022-02-25 19:54:11 GMT Standard Time,25/2/2022,19:54:11,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMd5azqWUAUTzUA.png'],0,0,0,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497298903800107011,FALSE,,1,https://pbs.twimg.com/media/FMd5azqWUAUTzUA.png,,,,,,,[],,,,,Pizza Chef #2141 SOLD for 4.64 #AVAX  https://t.co/SnmGQoMiU0,0
549,1.4973E+18,1.4973E+18,2022-02-25 19:53:21 GMT Standard Time,25/2/2022,19:53:21,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMd5OoCWQAY9PyO.png'],0,0,0,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497298694751887366,FALSE,,1,https://pbs.twimg.com/media/FMd5OoCWQAY9PyO.png,,,,,,,[],,,,,Pizza Chef #7324 SOLD for 4.45 #AVAX  https://t.co/yaK3n705a8,0
559,1.4973E+18,1.49726E+18,2022-02-25 19:49:03 GMT Standard Time,25/2/2022,19:49:03,0,1.4093E+18,lz_iz,L.z © 🎉🔺,,en,[],[],[],0,0,3,['avax'],[],https://twitter.com/lz_Iz/status/1497297609907748865,FALSE,,0,,,,,,,,"[{'screen_name': 'CederNets', 'name': 'CederNet 🌄🔺', 'id': '1362122588403679232'}]",,,,,@CederNets Looks amazing on my wallet 😢💖📈 #AVAX,0
562,1.4973E+18,1.49682E+18,2022-02-25 19:48:12 GMT Standard Time,25/2/2022,19:48:12,0,1.4093E+18,lz_iz,L.z © 🎉🔺,,und,[],[],[],0,0,0,['avax'],[],https://twitter.com/lz_Iz/status/1497297395390074885,FALSE,,0,,,,,,,,"[{'screen_name': 'Crypto__emily', 'name': 'Emily’s Universe 💎', 'id': '1033315094539776002'}]",,,,,@Crypto__emily #AVAX!,0
564,1.4973E+18,1.49724E+18,2022-02-25 19:47:50 GMT Standard Time,25/2/2022,19:47:50,0,1.4093E+18,lz_iz,L.z © 🎉🔺,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/lz_Iz/status/1497297305975808012,FALSE,,0,,,,,,,,"[{'screen_name': 'avalancheavax', 'name': 'Avalanche 🔺', 'id': '1055894724245155841'}, {'screen_name': 'el33th4xor', 'name': 'Emin Gün Sirer🔺', 'id': '399412477'}]",,,,,@avalancheavax @el33th4xor Best part of Friday. #AVAX,1
566,1.4973E+18,1.49728E+18,2022-02-25 19:47:48 GMT Standard Time,25/2/2022,19:47:48,0,1.31388E+18,anferz_lkt,HODL! 🔺,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/Anferz_LKT/status/1497297296584814594,FALSE,,0,,,,,,,,"[{'screen_name': 'seymirel', 'name': 'Seyra Demirel', 'id': '1432317702660632578'}]",,,,,@seymirel #AVAX under $100 is a gift,0
569,1.4973E+18,1.49725E+18,2022-02-25 19:46:13 GMT Standard Time,25/2/2022,19:46:13,0,1.36612E+18,afar_134,Afar🔺,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/Afar_134/status/1497296897412939783,FALSE,,0,,,,,,,,"[{'screen_name': 'Ralvero', 'name': 'RALVΞRO', 'id': '37794688'}]",,,,,"@Ralvero The big #AVAX pump is closer than many think, it's only a matter of time before it happens and that's why I've got my bags full enough at this point.",1
570,1.4973E+18,1.4973E+18,2022-02-25 19:45:52 GMT Standard Time,25/2/2022,19:45:52,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMd3gysWYAgz-FR.png'],0,0,0,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497296807889719302,FALSE,,1,https://pbs.twimg.com/media/FMd3gysWYAgz-FR.png,,,,,,,[],,,,,Pizza Chef #4623 SOLD for 4.85 #AVAX  https://t.co/eHr4zMsGlt,0
571,1.4973E+18,1.49728E+18,2022-02-25 19:44:16 GMT Standard Time,25/2/2022,19:44:16,0,1.49077E+18,cryptob_l,Mister_B,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/CryptoB_L/status/1497296406394060802,FALSE,,0,,,,,,,,"[{'screen_name': 'seymirel', 'name': 'Seyra Demirel #SavaşaHayır', 'id': '1432317702660632578'}]",,,,,@seymirel That is so true #AVAX,1
572,1.4973E+18,1.49728E+18,2022-02-25 19:44:11 GMT Standard Time,25/2/2022,19:44:11,0,1.45825E+18,potatomoney_,@Frank Magma Cukaz🔺,,en,[],[],['https://pbs.twimg.com/media/FMd3ER5XwAEOgqa.jpg'],0,0,2,['avax'],[],https://twitter.com/Potatomoney_/status/1497296385929932801,FALSE,,1,https://pbs.twimg.com/media/FMd3ER5XwAEOgqa.jpg,,,,,,,"[{'screen_name': 'seymirel', 'name': 'Seyra Demirel', 'id': '1432317702660632578'}]",,,,,"AK175 What AK172 is worth 80, 90? what? GIVE ME THAT IMMEDIATELY  https://t.co/MTCnz0vDc5",1
575,1.4973E+18,1.4973E+18,2022-02-25 19:42:54 GMT Standard Time,25/2/2022,19:42:54,0,1.4896E+18,gibbonfinance,GibbonFinance,,en,[],[],['https://pbs.twimg.com/media/FMd20pwWQAEynaG.jpg'],86,71,84,['avax'],['banana'],https://twitter.com/GibbonFinance/status/1497296063513776128,FALSE,,1,https://pbs.twimg.com/media/FMd20pwWQAEynaG.jpg,,,,,,,[],,,,,Doing a quick AIRDROP of $BANANA 🍌🍌🍌🍌  - Retweet + Like + Follow  - Tag 2 friends  - Drop your BEP20 Wallet   Ends in 72hours #AVAX  https://t.co/911QabxoYg,1
579,1.4973E+18,1.49728E+18,2022-02-25 19:41:31 GMT Standard Time,25/2/2022,19:41:31,0,1.47808E+18,crypto_crona,Crona_Gorgon,,en,[],[],[],0,0,2,['avax'],[],https://twitter.com/Crypto_Crona/status/1497295713662865411,FALSE,,0,,,,,,,,"[{'screen_name': 'seymirel', 'name': 'Seyra Demirel', 'id': '1432317702660632578'}]",,,,,@seymirel The feminine urge to ape on #AVAX every time it goes below $100,0
582,1.4973E+18,1.49729E+18,2022-02-25 19:40:51 GMT Standard Time,25/2/2022,19:40:51,0,1382604673,ermisaint,The Saint,,und,[],[],[],0,0,0,['avax'],[],https://twitter.com/ermisaint/status/1497295547975274498,FALSE,,0,,,,,,,,"[{'screen_name': 'MuratMmturk', 'name': 'MMTÜRK(ALAYLI)', 'id': '1027132653504483328'}]",,,,,@MuratMmturk #AVAX,0
588,1.49729E+18,1.49729E+18,2022-02-25 19:38:35 GMT Standard Time,25/2/2022,19:38:35,0,2606646033,mehdoh1,mehmet doğmaz,,lv,[],[],[],0,0,0,['avax'],[],https://twitter.com/mehdoh1/status/1497294975960162308,FALSE,,0,,,,,,,,"[{'screen_name': 'MuratMmturk', 'name': 'MMTÜRK(ALAYLI)', 'id': '1027132653504483328'}]",,,,,@MuratMmturk #AVAX ltf hocam,0
593,1.49729E+18,1.49728E+18,2022-02-25 19:36:28 GMT Standard Time,25/2/2022,19:36:28,0,1.45525E+18,waspfast,zetta 🔺🧬✨,,en,[],[],[],0,0,2,['avax'],[],https://twitter.com/WaspFast/status/1497294444890107906,FALSE,,0,,,,,,,,"[{'screen_name': 'seymirel', 'name': 'Seyra Demirel #SavaşaHayır', 'id': '1432317702660632578'}]",,,,,@seymirel LMAOOOO it me #AVAX,0
595,1.49729E+18,1.49729E+18,2022-02-25 19:35:02 GMT Standard Time,25/2/2022,19:35:02,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMd1CF9XIAMJo4H.png'],0,0,0,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497294081545883653,FALSE,,1,https://pbs.twimg.com/media/FMd1CF9XIAMJo4H.png,,,,,,,[],,,,,Pizza Chef #10894 SOLD for 4.49 #AVAX  https://t.co/4BkF4HWBUy,0
598,1.49729E+18,1.49728E+18,2022-02-25 19:32:48 GMT Standard Time,25/2/2022,19:32:48,0,1.11262E+18,ardacatalkya,Ukima 🔺️,,und,[],[],[],0,0,1,['avax'],[],https://twitter.com/ardacatalkya/status/1497293522394927104,FALSE,,0,,,,,,,,"[{'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}]",,,,,@Coinbase_NFT #Avax fr,0
601,1.49729E+18,1.49729E+18,2022-02-25 19:31:41 GMT Standard Time,25/2/2022,19:31:41,0,1.47554E+18,firat_sales,Firat's NFT Sales,,en,[],"['https://snowtrace.io/tx/0xf90bcd98bded947f1e620a229c6acb668d83e8ec66a3317b6ef4e6c6aa17d564', 'https://nftrade.com/assets/avalanche/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789/326']",['https://pbs.twimg.com/media/FMd0RI-XEAEJWKU.jpg'],0,0,1,['avax'],[],https://twitter.com/firat_sales/status/1497293240399286279,FALSE,,1,https://pbs.twimg.com/media/FMd0RI-XEAEJWKU.jpg,,,,,,,[],,,,,Firat's NFT (token id: 326) sold for 3.50 #AVAX!  https://t.co/KQF0RPZvMO  https://t.co/Qpe0mhRiMF  https://t.co/Ru8dCxCZ89,0
602,1.49729E+18,1.49729E+18,2022-02-25 19:30:53 GMT Standard Time,25/2/2022,19:30:53,0,1.47554E+18,firat_sales,Firat's NFT Sales,,en,[],"['https://snowtrace.io/tx/0x02851b7a5323b44f5c2e92ba180c81339321ae540156e1a547a16f745dc23f68', 'https://nftrade.com/assets/avalanche/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789/4089']",['https://pbs.twimg.com/media/FMd0Fi6WYAArzUm.jpg'],0,0,0,['avax'],[],https://twitter.com/firat_sales/status/1497293040897122305,FALSE,,1,https://pbs.twimg.com/media/FMd0Fi6WYAArzUm.jpg,,,,,,,[],,,,,Firat's NFT (token id: 4089) sold for 3.40 #AVAX!  https://t.co/oqT8q9d0A2  https://t.co/DhodDGAx4F  https://t.co/iDHaFj25MX,0
603,1.49729E+18,1.49729E+18,2022-02-25 19:30:37 GMT Standard Time,25/2/2022,19:30:37,0,1.37714E+18,emijaop,Mojtaba,,fa,[],[],['https://pbs.twimg.com/media/FMd0BZcWUAEq3m5.jpg'],2,0,38,['avax'],[],https://twitter.com/Emijaop/status/1497292971867258887,FALSE,,1,https://pbs.twimg.com/media/FMd0BZcWUAEq3m5.jpg,,,,,,,[],,,,,#AVAX  در صورت تثبیت بر روی 78.7K میتونید ورود کنید.  https://t.co/5W4FUhw8Wb,0
604,1.49729E+18,1.49729E+18,2022-02-25 19:30:15 GMT Standard Time,25/2/2022,19:30:15,0,1.40135E+18,apeoclock,Ape O'Clock - KYC for Teams Available Now,,en,"[{'screen_name': 'hotelempireavx', 'name': 'hotel empire 🏨 - launch today 7pm utc', 'id': '1491488561379561473'}]",['https://www.apeoclock.com/launch/hotel-empire-token-protocol-launch/'],[],3,0,1,['avax'],[],https://twitter.com/ApeOClock/status/1497292880867647497,FALSE,,0,,,,,,,,[],,,,,🟢 STARTING SOON  ± 30 MINS 🟢   Hotel Empire Token &amp; Protocol Launch  Start time: 2022-02-25 08:00 PM UTC  Chain: #AVAX  Twitter: @HotelEmpireAvx  FULL DETAILS:  https://t.co/HeO5mNoSDe  Always DYOR. These projects have not been vetted.,0
605,1.49729E+18,1.49729E+18,2022-02-25 19:30:03 GMT Standard Time,25/2/2022,19:30:03,0,1.40135E+18,apeoclock,Ape O'Clock - KYC for Teams Available Now,,en,"[{'screen_name': 'yieldtrees', 'name': 'forest financial', 'id': '1474046448576643076'}]",['https://www.apeoclock.com/launch/forest-financial-booster-nft-mint/'],[],0,0,1,['avax'],[],https://twitter.com/ApeOClock/status/1497292830645096449,FALSE,,0,,,,,,,,[],,,,,🟢 STARTING SOON  ± 30 MINS 🟢   Forest Financial Booster NFT Mint  Start time: 2022-02-25 08:00 PM UTC  Chain: #AVAX  Twitter: @YIELDTREES  FULL DETAILS:  https://t.co/1y5gzZXHLw  Always DYOR. These projects have not been vetted.,0
606,1.49729E+18,1.49729E+18,2022-02-25 19:29:58 GMT Standard Time,25/2/2022,19:29:58,0,1.40135E+18,apeoclock,Ape O'Clock - KYC for Teams Available Now,,en,"[{'screen_name': 'bubble_finance', 'name': 'bubble finance - launching 8 pm utc today', 'id': '1491463451906125826'}]",['https://www.apeoclock.com/launch/bubble-finance-token-protocol-launch/'],[],1,0,1,['avax'],[],https://twitter.com/ApeOClock/status/1497292808889241601,FALSE,,0,,,,,,,,[],,,,,🟢 STARTING SOON  ± 30 MINS 🟢   Bubble Finance Token &amp; Protocol Launch  Start time: 2022-02-25 08:00 PM UTC  Chain: #AVAX  Twitter: @Bubble_Finance  FULL DETAILS:  https://t.co/AgeTcRWlPV  Always DYOR. These projects have not been vetted.,0
610,1.49729E+18,1.49728E+18,2022-02-25 19:28:21 GMT Standard Time,25/2/2022,19:28:21,0,1.37486E+18,alireza42727838,Alireza,,und,[],[],[],0,0,0,['avax'],[],https://twitter.com/Alireza42727838/status/1497292399999164424,FALSE,,0,,,,,,,,"[{'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}, {'screen_name': 'solana', 'name': 'Solana', 'id': '951329744804392960'}]",,,,,@Coinbase_NFT @solana #AVAX,0
611,1.49729E+18,1.49729E+18,2022-02-25 19:27:42 GMT Standard Time,25/2/2022,19:27:42,0,1.49506E+18,avasharksalebot,AvaSharks Sale Bot,,en,[],[],['https://pbs.twimg.com/media/FMdzWwuWUAI5vPz.jpg'],0,0,0,['avax'],[],https://twitter.com/AvasharkSaleBot/status/1497292238031929348,FALSE,,1,https://pbs.twimg.com/media/FMdzWwuWUAI5vPz.jpg,,,,,,,[],,,,,AvaShark #9702 SOLD for 0.64 #AVAX  https://t.co/ndA7lghhNk,0
618,1.49729E+18,1.49729E+18,2022-02-25 19:26:01 GMT Standard Time,25/2/2022,19:26:01,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMdy-LGXIAIDnfJ.png'],0,0,0,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497291814793011205,FALSE,,1,https://pbs.twimg.com/media/FMdy-LGXIAIDnfJ.png,,,,,,,[],,,,,Pizza Chef #4518 SOLD for 4.46 #AVAX  https://t.co/WEE0d2MZBh,0
619,1.49729E+18,1.49729E+18,2022-02-25 19:25:52 GMT Standard Time,25/2/2022,19:25:52,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMdy70VWYAkvnM8.png'],0,0,0,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497291775282712576,FALSE,,1,https://pbs.twimg.com/media/FMdy70VWYAkvnM8.png,,,,,,,[],,,,,Pizza Chef #12851 SOLD for 4.47 #AVAX  https://t.co/IB8dHzmQhv,0
